Drumming_bout,Subspecies,Population,Community,Individual,Date,Total_bout_duration,N_hits,With_Ph,Start_Ph,End_Ph,Start_Ph_N,End_Ph_N,Context_Before,Context_After,Context,IBI_i,IBI,IBI_ms,Pop_com_code,Com_indiv_code,Bout_cv,Bout_npvi,IBI_cluster,Bout_entropy,Days_before_2024,Date_year,Date_month,Date_day
449,Eastern,Budongo,Waibira,Individual 92,06.02.20,0.78604,7,With,Climax,Climax,2,2,NV,NV,Resting,5,0.143751,143.75099999999998,Budongo (Waibira),Waibira (Individual 92),0.345602147384754,44.52661211912647,short,0.0,1425.0,2020.0,02,06
449,Eastern,Budongo,Waibira,Individual 92,06.02.20,0.78604,7,With,Climax,Climax,2,2,NV,NV,Resting,6,0.198804,198.804,Budongo (Waibira),Waibira (Individual 92),0.345602147384754,44.52661211912647,short,0.0,1425.0,2020.0,02,06
451,Eastern,Budongo,Waibira,Individual 92,06.02.20,0.69096,6,With,Climax,Climax,2,2,NV,NV,Resting,1,0.116222,116.22200000000001,Budongo (Waibira),Waibira (Individual 92),0.6045600953314545,64.79428062911772,short,0.0,1425.0,2020.0,02,06
451,Eastern,Budongo,Waibira,Individual 92,06.02.20,0.69096,6,With,Climax,Climax,2,2,NV,NV,Resting,2,0.056451,56.451,Budongo (Waibira),Waibira (Individual 92),0.6045600953314545,64.79428062911772,short,0.0,1425.0,2020.0,02,06
451,Eastern,Budongo,Waibira,Individual 92,06.02.20,0.69096,6,With,Climax,Climax,2,2,NV,NV,Resting,3,0.119543,119.54299999999999,Budongo (Waibira),Waibira (Individual 92),0.6045600953314545,64.79428062911772,short,0.0,1425.0,2020.0,02,06
451,Eastern,Budongo,Waibira,Individual 92,06.02.20,0.69096,6,With,Climax,Climax,2,2,NV,NV,Resting,4,0.099619,99.619,Budongo (Waibira),Waibira (Individual 92),0.6045600953314545,64.79428062911772,short,0.0,1425.0,2020.0,02,06
451,Eastern,Budongo,Waibira,Individual 92,06.02.20,0.69096,6,With,Climax,Climax,2,2,NV,NV,Resting,5,0.299124,299.124,Budongo (Waibira),Waibira (Individual 92),0.6045600953314545,64.79428062911772,short,0.0,1425.0,2020.0,02,06
454,Eastern,Budongo,Waibira,Individual 85,08.02.20,0.868,3,With,Build-Up,Climax,1,2,NV,NV,Traveling,1,0.570199,570.199,Budongo (Waibira),Waibira (Individual 85),0.31383014879117965,62.76602975823593,short,1.0,1423.0,2020.0,02,08
454,Eastern,Budongo,Waibira,Individual 85,08.02.20,0.868,3,With,Build-Up,Climax,1,2,NV,NV,Traveling,2,0.297796,297.796,Budongo (Waibira),Waibira (Individual 85),0.31383014879117965,62.76602975823593,medium,1.0,1423.0,2020.0,02,08
455,Eastern,Budongo,Waibira,Individual 85,08.02.20,0.46416,3,With,Climax,Climax,2,2,NV,NV,Traveling,1,0.059717,59.717,Budongo (Waibira),Waibira (Individual 85),0.742690083677321,148.5380167354642,long,1.0,1423.0,2020.0,02,08
455,Eastern,Budongo,Waibira,Individual 85,08.02.20,0.46416,3,With,Climax,Climax,2,2,NV,NV,Traveling,2,0.404447,404.447,Budongo (Waibira),Waibira (Individual 85),0.742690083677321,148.5380167354642,medium,1.0,1423.0,2020.0,02,08
461,Eastern,Budongo,Waibira,Individual 83,10.02.20,0.49149,3,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,1,0.053058,53.058,Budongo (Waibira),Waibira (Individual 83),0.7840915102363039,156.81830204726077,medium,1.0,1421.0,2020.0,02,10
461,Eastern,Budongo,Waibira,Individual 83,10.02.20,0.49149,3,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,2,0.438428,438.428,Budongo (Waibira),Waibira (Individual 83),0.7840915102363039,156.81830204726077,short,1.0,1421.0,2020.0,02,10
466,Eastern,Budongo,Waibira,Individual 92,11.02.20,1.04517,7,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,1,0.178484,178.484,Budongo (Waibira),Waibira (Individual 92),0.14471720169366317,12.692759572006068,short,0.0,1420.0,2020.0,02,11
466,Eastern,Budongo,Waibira,Individual 92,11.02.20,1.04517,7,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,2,0.144448,144.44799999999998,Budongo (Waibira),Waibira (Individual 92),0.14471720169366317,12.692759572006068,short,0.0,1420.0,2020.0,02,11
466,Eastern,Budongo,Waibira,Individual 92,11.02.20,1.04517,7,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,3,0.141127,141.127,Budongo (Waibira),Waibira (Individual 92),0.14471720169366317,12.692759572006068,short,0.0,1420.0,2020.0,02,11
466,Eastern,Budongo,Waibira,Individual 92,11.02.20,1.04517,7,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,4,0.174333,174.333,Budongo (Waibira),Waibira (Individual 92),0.14471720169366317,12.692759572006068,short,0.0,1420.0,2020.0,02,11
466,Eastern,Budongo,Waibira,Individual 92,11.02.20,1.04517,7,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,5,0.195917,195.917,Budongo (Waibira),Waibira (Individual 92),0.14471720169366317,12.692759572006068,short,0.0,1420.0,2020.0,02,11
466,Eastern,Budongo,Waibira,Individual 92,11.02.20,1.04517,7,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,6,0.21086,210.85999999999999,Budongo (Waibira),Waibira (Individual 92),0.14471720169366317,12.692759572006068,short,0.0,1420.0,2020.0,02,11
475,Eastern,Budongo,Waibira,Individual 83,17.02.20,0.37191,3,With,Roar,Roar,1,1,NV,NV,Resting,1,0.089657,89.657,Budongo (Waibira),Waibira (Individual 83),0.5178577670464171,103.57155340928341,medium,0.0,1414.0,2020.0,02,17
475,Eastern,Budongo,Waibira,Individual 83,17.02.20,0.37191,3,With,Roar,Roar,1,1,NV,NV,Resting,2,0.282254,282.254,Budongo (Waibira),Waibira (Individual 83),0.5178577670464171,103.57155340928341,medium,0.0,1414.0,2020.0,02,17
476,Eastern,Budongo,Waibira,Individual 83,17.02.20,0.35623,3,With,Roar,Roar,1,1,NV,NV,Resting,1,0.099604,99.604,Budongo (Waibira),Waibira (Individual 83),0.44079139437220693,88.1582788744414,medium,0.0,1414.0,2020.0,02,17
476,Eastern,Budongo,Waibira,Individual 83,17.02.20,0.35623,3,With,Roar,Roar,1,1,NV,NV,Resting,2,0.256628,256.62800000000004,Budongo (Waibira),Waibira (Individual 83),0.44079139437220693,88.1582788744414,medium,0.0,1414.0,2020.0,02,17
482,Eastern,Budongo,Waibira,Individual 85,18.02.20,0.78815,3,With,Climax,Climax,2,2,NV,NV,Traveling,1,0.106066,106.06599999999999,Budongo (Waibira),Waibira (Individual 85),0.730848188796549,146.16963775930975,long,1.0,1413.0,2020.0,02,18
482,Eastern,Budongo,Waibira,Individual 85,18.02.20,0.78815,3,With,Climax,Climax,2,2,NV,NV,Traveling,2,0.682084,682.0840000000001,Budongo (Waibira),Waibira (Individual 85),0.730848188796549,146.16963775930975,short,1.0,1413.0,2020.0,02,18
495,Eastern,Budongo,Waibira,Individual 92,21.02.20,1.00626,8,With,Pause,Climax,1,2,NV,NV,Traveling,1,0.10295,102.95,Budongo (Waibira),Waibira (Individual 92),0.34548139006203954,60.2103557852718,short,0.0,1410.0,2020.0,02,21
495,Eastern,Budongo,Waibira,Individual 92,21.02.20,1.00626,8,With,Pause,Climax,1,2,NV,NV,Traveling,2,0.149444,149.444,Budongo (Waibira),Waibira (Individual 92),0.34548139006203954,60.2103557852718,short,0.0,1410.0,2020.0,02,21
495,Eastern,Budongo,Waibira,Individual 92,21.02.20,1.00626,8,With,Pause,Climax,1,2,NV,NV,Traveling,3,0.073061,73.061,Budongo (Waibira),Waibira (Individual 92),0.34548139006203954,60.2103557852718,short,0.0,1410.0,2020.0,02,21
495,Eastern,Budongo,Waibira,Individual 92,21.02.20,1.00626,8,With,Pause,Climax,1,2,NV,NV,Traveling,4,0.215863,215.863,Budongo (Waibira),Waibira (Individual 92),0.34548139006203954,60.2103557852718,short,0.0,1410.0,2020.0,02,21
495,Eastern,Budongo,Waibira,Individual 92,21.02.20,1.00626,8,With,Pause,Climax,1,2,NV,NV,Traveling,5,0.122876,122.876,Budongo (Waibira),Waibira (Individual 92),0.34548139006203954,60.2103557852718,short,0.0,1410.0,2020.0,02,21
495,Eastern,Budongo,Waibira,Individual 92,21.02.20,1.00626,8,With,Pause,Climax,1,2,NV,NV,Traveling,6,0.212543,212.543,Budongo (Waibira),Waibira (Individual 92),0.34548139006203954,60.2103557852718,short,0.0,1410.0,2020.0,02,21
495,Eastern,Budongo,Waibira,Individual 92,21.02.20,1.00626,8,With,Pause,Climax,1,2,NV,NV,Traveling,7,0.129518,129.518,Budongo (Waibira),Waibira (Individual 92),0.34548139006203954,60.2103557852718,short,0.0,1410.0,2020.0,02,21
513,Eastern,Budongo,Waibira,Individual 83,28.02.20,1.47104,6,With,Roar,Climax,1,2,NV,NV,Traveling,1,0.056451,56.451,Budongo (Waibira),Waibira (Individual 83),0.9891220977644013,167.39433554628835,medium,2.384080545409061,1403.0,2020.0,02,28
513,Eastern,Budongo,Waibira,Individual 83,28.02.20,1.47104,6,With,Roar,Climax,1,2,NV,NV,Traveling,2,0.635902,635.9019999999999,Budongo (Waibira),Waibira (Individual 83),0.9891220977644013,167.39433554628835,short,2.384080545409061,1403.0,2020.0,02,28
513,Eastern,Budongo,Waibira,Individual 83,28.02.20,1.47104,6,With,Roar,Climax,1,2,NV,NV,Traveling,3,0.060602,60.602000000000004,Budongo (Waibira),Waibira (Individual 83),0.9891220977644013,167.39433554628835,medium,2.384080545409061,1403.0,2020.0,02,28
513,Eastern,Budongo,Waibira,Individual 83,28.02.20,1.47104,6,With,Roar,Climax,1,2,NV,NV,Traveling,4,0.664957,664.957,Budongo (Waibira),Waibira (Individual 83),0.9891220977644013,167.39433554628835,short,2.384080545409061,1403.0,2020.0,02,28
513,Eastern,Budongo,Waibira,Individual 83,28.02.20,1.47104,6,With,Roar,Climax,1,2,NV,NV,Traveling,5,0.05313,53.129999999999995,Budongo (Waibira),Waibira (Individual 83),0.9891220977644013,167.39433554628835,medium,2.384080545409061,1403.0,2020.0,02,28
514,Eastern,Budongo,Waibira,Individual 83,28.02.20,1.30833,5,With,Build-Up,Unk,1,0,NV,NV,Resting,1,0.086337,86.337,Budongo (Waibira),Waibira (Individual 83),1.0790462483467103,117.83623055719079,medium,1.4338343733773984,1403.0,2020.0,02,28
514,Eastern,Budongo,Waibira,Individual 83,28.02.20,1.30833,5,With,Build-Up,Unk,1,0,NV,NV,Resting,2,0.936419,936.419,Budongo (Waibira),Waibira (Individual 83),1.0790462483467103,117.83623055719079,short,1.4338343733773984,1403.0,2020.0,02,28
514,Eastern,Budongo,Waibira,Individual 83,28.02.20,1.30833,5,With,Build-Up,Unk,1,0,NV,NV,Resting,3,0.119543,119.54299999999999,Budongo (Waibira),Waibira (Individual 83),1.0790462483467103,117.83623055719079,medium,1.4338343733773984,1403.0,2020.0,02,28
514,Eastern,Budongo,Waibira,Individual 83,28.02.20,1.30833,5,With,Build-Up,Unk,1,0,NV,NV,Resting,4,0.166032,166.032,Budongo (Waibira),Waibira (Individual 83),1.0790462483467103,117.83623055719079,medium,1.4338343733773984,1403.0,2020.0,02,28
515,Eastern,Budongo,Waibira,Individual 83,28.02.20,0.74716,4,With,Roar,Roar,1,1,NV,NV,Traveling,1,0.086449,86.449,Budongo (Waibira),Waibira (Individual 83),0.9497485149829359,150.82909542795684,medium,1.3082708345352603,1403.0,2020.0,02,28
515,Eastern,Budongo,Waibira,Individual 83,28.02.20,0.74716,4,With,Roar,Roar,1,1,NV,NV,Traveling,2,0.583529,583.529,Budongo (Waibira),Waibira (Individual 83),0.9497485149829359,150.82909542795684,short,1.3082708345352603,1403.0,2020.0,02,28
515,Eastern,Budongo,Waibira,Individual 83,28.02.20,0.74716,4,With,Roar,Roar,1,1,NV,NV,Traveling,3,0.077186,77.186,Budongo (Waibira),Waibira (Individual 83),0.9497485149829359,150.82909542795684,medium,1.3082708345352603,1403.0,2020.0,02,28
519,Eastern,Budongo,Waibira,Individual 77,29.02.20,2.09743,9,With,Climax,Let-Down,2,3,NV,NV,Traveling,1,0.18474,184.73999999999998,Budongo (Waibira),Waibira (Individual 77),0.8050975745217233,95.07800146382611,long,1.5549511023971747,1402.0,2020.0,02,29
519,Eastern,Budongo,Waibira,Individual 77,29.02.20,2.09743,9,With,Climax,Let-Down,2,3,NV,NV,Traveling,2,0.10294,102.94,Budongo (Waibira),Waibira (Individual 77),0.8050975745217233,95.07800146382611,long,1.5549511023971747,1402.0,2020.0,02,29
519,Eastern,Budongo,Waibira,Individual 77,29.02.20,2.09743,9,With,Climax,Let-Down,2,3,NV,NV,Traveling,3,0.308819,308.819,Budongo (Waibira),Waibira (Individual 77),0.8050975745217233,95.07800146382611,long,1.5549511023971747,1402.0,2020.0,02,29
519,Eastern,Budongo,Waibira,Individual 77,29.02.20,2.09743,9,With,Climax,Let-Down,2,3,NV,NV,Traveling,4,0.05313,53.129999999999995,Budongo (Waibira),Waibira (Individual 77),0.8050975745217233,95.07800146382611,long,1.5549511023971747,1402.0,2020.0,02,29
519,Eastern,Budongo,Waibira,Individual 77,29.02.20,2.09743,9,With,Climax,Let-Down,2,3,NV,NV,Traveling,5,0.239086,239.08599999999998,Budongo (Waibira),Waibira (Individual 77),0.8050975745217233,95.07800146382611,long,1.5549511023971747,1402.0,2020.0,02,29
519,Eastern,Budongo,Waibira,Individual 77,29.02.20,2.09743,9,With,Climax,Let-Down,2,3,NV,NV,Traveling,6,0.78367,783.67,Budongo (Waibira),Waibira (Individual 77),0.8050975745217233,95.07800146382611,short,1.5549511023971747,1402.0,2020.0,02,29
519,Eastern,Budongo,Waibira,Individual 77,29.02.20,2.09743,9,With,Climax,Let-Down,2,3,NV,NV,Traveling,7,0.242406,242.406,Budongo (Waibira),Waibira (Individual 77),0.8050975745217233,95.07800146382611,long,1.5549511023971747,1402.0,2020.0,02,29
519,Eastern,Budongo,Waibira,Individual 77,29.02.20,2.09743,9,With,Climax,Let-Down,2,3,NV,NV,Traveling,8,0.182635,182.635,Budongo (Waibira),Waibira (Individual 77),0.8050975745217233,95.07800146382611,long,1.5549511023971747,1402.0,2020.0,02,29
523,Eastern,Budongo,Waibira,Individual 92,04.03.20,1.99238,12,With,Climax,Climax,2,2,NV,NV,Traveling,1,0.132825,132.825,Budongo (Waibira),Waibira (Individual 92),0.27506834992042845,21.84043503580795,short,0.0,1398.0,2020.0,03,04
523,Eastern,Budongo,Waibira,Individual 92,04.03.20,1.99238,12,With,Climax,Climax,2,2,NV,NV,Traveling,2,0.174333,174.333,Budongo (Waibira),Waibira (Individual 92),0.27506834992042845,21.84043503580795,short,0.0,1398.0,2020.0,03,04
523,Eastern,Budongo,Waibira,Individual 92,04.03.20,1.99238,12,With,Climax,Climax,2,2,NV,NV,Traveling,3,0.112902,112.902,Budongo (Waibira),Waibira (Individual 92),0.27506834992042845,21.84043503580795,short,0.0,1398.0,2020.0,03,04
523,Eastern,Budongo,Waibira,Individual 92,04.03.20,1.99238,12,With,Climax,Climax,2,2,NV,NV,Traveling,4,0.15939,159.39000000000001,Budongo (Waibira),Waibira (Individual 92),0.27506834992042845,21.84043503580795,short,0.0,1398.0,2020.0,03,04
523,Eastern,Budongo,Waibira,Individual 92,04.03.20,1.99238,12,With,Climax,Climax,2,2,NV,NV,Traveling,5,0.185956,185.95600000000002,Budongo (Waibira),Waibira (Individual 92),0.27506834992042845,21.84043503580795,short,0.0,1398.0,2020.0,03,04
523,Eastern,Budongo,Waibira,Individual 92,04.03.20,1.99238,12,With,Climax,Climax,2,2,NV,NV,Traveling,6,0.15607,156.07,Budongo (Waibira),Waibira (Individual 92),0.27506834992042845,21.84043503580795,short,0.0,1398.0,2020.0,03,04
523,Eastern,Budongo,Waibira,Individual 92,04.03.20,1.99238,12,With,Climax,Climax,2,2,NV,NV,Traveling,7,0.169352,169.352,Budongo (Waibira),Waibira (Individual 92),0.27506834992042845,21.84043503580795,short,0.0,1398.0,2020.0,03,04
523,Eastern,Budongo,Waibira,Individual 92,04.03.20,1.99238,12,With,Climax,Climax,2,2,NV,NV,Traveling,8,0.182635,182.635,Budongo (Waibira),Waibira (Individual 92),0.27506834992042845,21.84043503580795,short,0.0,1398.0,2020.0,03,04
523,Eastern,Budongo,Waibira,Individual 92,04.03.20,1.99238,12,With,Climax,Climax,2,2,NV,NV,Traveling,9,0.166032,166.032,Budongo (Waibira),Waibira (Individual 92),0.27506834992042845,21.84043503580795,short,0.0,1398.0,2020.0,03,04
523,Eastern,Budongo,Waibira,Individual 92,04.03.20,1.99238,12,With,Climax,Climax,2,2,NV,NV,Traveling,10,0.25901,259.01,Budongo (Waibira),Waibira (Individual 92),0.27506834992042845,21.84043503580795,short,0.0,1398.0,2020.0,03,04
523,Eastern,Budongo,Waibira,Individual 92,04.03.20,1.99238,12,With,Climax,Climax,2,2,NV,NV,Traveling,11,0.293876,293.87600000000003,Budongo (Waibira),Waibira (Individual 92),0.27506834992042845,21.84043503580795,short,0.0,1398.0,2020.0,03,04
524,Eastern,Budongo,Waibira,Individual 83,04.03.20,2.03812,5,With,Roar,Climax,1,2,NV,NV,Traveling,1,0.174105,174.10500000000002,Budongo (Waibira),Waibira (Individual 83),1.4208313114348574,161.77770748849548,medium,1.4338343733773984,1398.0,2020.0,03,04
524,Eastern,Budongo,Waibira,Individual 83,04.03.20,2.03812,5,With,Roar,Climax,1,2,NV,NV,Traveling,2,0.051868,51.867999999999995,Budongo (Waibira),Waibira (Individual 83),1.4208313114348574,161.77770748849548,medium,1.4338343733773984,1398.0,2020.0,03,04
524,Eastern,Budongo,Waibira,Individual 83,04.03.20,2.03812,5,With,Roar,Climax,1,2,NV,NV,Traveling,3,1.760469,1760.469,Budongo (Waibira),Waibira (Individual 83),1.4208313114348574,161.77770748849548,long,1.4338343733773984,1398.0,2020.0,03,04
524,Eastern,Budongo,Waibira,Individual 83,04.03.20,2.03812,5,With,Roar,Climax,1,2,NV,NV,Traveling,4,0.051675,51.675,Budongo (Waibira),Waibira (Individual 83),1.4208313114348574,161.77770748849548,medium,1.4338343733773984,1398.0,2020.0,03,04
526,Eastern,Budongo,Waibira,Individual 92,04.03.20,0.21916,3,With,Unk,Unk,0,0,NV,NV,Traveling,1,0.15441,154.41,Budongo (Waibira),Waibira (Individual 92),0.4090946423193801,81.81892846387602,short,0.0,1398.0,2020.0,03,04
526,Eastern,Budongo,Waibira,Individual 92,04.03.20,0.21916,3,With,Unk,Unk,0,0,NV,NV,Traveling,2,0.064752,64.75200000000001,Budongo (Waibira),Waibira (Individual 92),0.4090946423193801,81.81892846387602,short,0.0,1398.0,2020.0,03,04
532,Eastern,Budongo,Waibira,Individual 85,05.03.20,0.81088,4,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,1,0.258331,258.33099999999996,Budongo (Waibira),Waibira (Individual 85),0.5981235768008736,101.0211862065456,medium,1.584962500721156,1397.0,2020.0,03,05
532,Eastern,Budongo,Waibira,Individual 85,05.03.20,0.81088,4,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,2,0.47401,474.01,Budongo (Waibira),Waibira (Individual 85),0.5981235768008736,101.0211862065456,short,1.584962500721156,1397.0,2020.0,03,05
532,Eastern,Budongo,Waibira,Individual 85,05.03.20,0.81088,4,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,3,0.078544,78.544,Budongo (Waibira),Waibira (Individual 85),0.5981235768008736,101.0211862065456,long,1.584962500721156,1397.0,2020.0,03,05
534,Eastern,Budongo,Waibira,Individual 92,06.03.20,3.60074,14,With,Build-Up,Let-Down,1,3,NV,NV,Resting,1,0.120782,120.782,Budongo (Waibira),Waibira (Individual 92),1.0975982824893507,88.15148678957563,short,1.5637814635855283,1396.0,2020.0,03,06
534,Eastern,Budongo,Waibira,Individual 92,06.03.20,3.60074,14,With,Build-Up,Let-Down,1,3,NV,NV,Resting,2,0.175994,175.994,Budongo (Waibira),Waibira (Individual 92),1.0975982824893507,88.15148678957563,short,1.5637814635855283,1396.0,2020.0,03,06
534,Eastern,Budongo,Waibira,Individual 92,06.03.20,3.60074,14,With,Build-Up,Let-Down,1,3,NV,NV,Resting,3,0.043168,43.168,Budongo (Waibira),Waibira (Individual 92),1.0975982824893507,88.15148678957563,short,1.5637814635855283,1396.0,2020.0,03,06
534,Eastern,Budongo,Waibira,Individual 92,06.03.20,3.60074,14,With,Build-Up,Let-Down,1,3,NV,NV,Resting,4,0.205879,205.87900000000002,Budongo (Waibira),Waibira (Individual 92),1.0975982824893507,88.15148678957563,short,1.5637814635855283,1396.0,2020.0,03,06
534,Eastern,Budongo,Waibira,Individual 92,06.03.20,3.60074,14,With,Build-Up,Let-Down,1,3,NV,NV,Resting,5,0.139393,139.393,Budongo (Waibira),Waibira (Individual 92),1.0975982824893507,88.15148678957563,short,1.5637814635855283,1396.0,2020.0,03,06
534,Eastern,Budongo,Waibira,Individual 92,06.03.20,3.60074,14,With,Build-Up,Let-Down,1,3,NV,NV,Resting,6,1.269976,1269.9759999999999,Budongo (Waibira),Waibira (Individual 92),1.0975982824893507,88.15148678957563,long,1.5637814635855283,1396.0,2020.0,03,06
534,Eastern,Budongo,Waibira,Individual 92,06.03.20,3.60074,14,With,Build-Up,Let-Down,1,3,NV,NV,Resting,7,0.063092,63.092,Budongo (Waibira),Waibira (Individual 92),1.0975982824893507,88.15148678957563,short,1.5637814635855283,1396.0,2020.0,03,06
534,Eastern,Budongo,Waibira,Individual 92,06.03.20,3.60074,14,With,Build-Up,Let-Down,1,3,NV,NV,Resting,8,0.245727,245.727,Budongo (Waibira),Waibira (Individual 92),1.0975982824893507,88.15148678957563,short,1.5637814635855283,1396.0,2020.0,03,06
534,Eastern,Budongo,Waibira,Individual 92,06.03.20,3.60074,14,With,Build-Up,Let-Down,1,3,NV,NV,Resting,9,0.249048,249.048,Budongo (Waibira),Waibira (Individual 92),1.0975982824893507,88.15148678957563,short,1.5637814635855283,1396.0,2020.0,03,06
534,Eastern,Budongo,Waibira,Individual 92,06.03.20,3.60074,14,With,Build-Up,Let-Down,1,3,NV,NV,Resting,10,0.395156,395.156,Budongo (Waibira),Waibira (Individual 92),1.0975982824893507,88.15148678957563,short,1.5637814635855283,1396.0,2020.0,03,06
534,Eastern,Budongo,Waibira,Individual 92,06.03.20,3.60074,14,With,Build-Up,Let-Down,1,3,NV,NV,Resting,11,0.202559,202.559,Budongo (Waibira),Waibira (Individual 92),1.0975982824893507,88.15148678957563,short,1.5637814635855283,1396.0,2020.0,03,06
534,Eastern,Budongo,Waibira,Individual 92,06.03.20,3.60074,14,With,Build-Up,Let-Down,1,3,NV,NV,Resting,12,0.116222,116.22200000000001,Budongo (Waibira),Waibira (Individual 92),1.0975982824893507,88.15148678957563,short,1.5637814635855283,1396.0,2020.0,03,06
534,Eastern,Budongo,Waibira,Individual 92,06.03.20,3.60074,14,With,Build-Up,Let-Down,1,3,NV,NV,Resting,13,0.373738,373.738,Budongo (Waibira),Waibira (Individual 92),1.0975982824893507,88.15148678957563,short,1.5637814635855283,1396.0,2020.0,03,06
535,Eastern,Budongo,Waibira,Individual 92,06.03.20,1.58062,9,With,Build-Up,Climax,1,2,NV,NV,Traveling,1,0.10294,102.94,Budongo (Waibira),Waibira (Individual 92),1.0662006121312424,65.56844735139,short,0.0,1396.0,2020.0,03,06
535,Eastern,Budongo,Waibira,Individual 92,06.03.20,1.58062,9,With,Build-Up,Climax,1,2,NV,NV,Traveling,2,0.073054,73.05399999999999,Budongo (Waibira),Waibira (Individual 92),1.0662006121312424,65.56844735139,short,0.0,1396.0,2020.0,03,06
