Population,Community,Individual,Pop_com_code,Com_indiv_code,Drumming_bout,Ratio_i,Ratio,Subspecies
Tai,N,Male C,Tai (N),N (MAR),801,14,0.1899995643825793,WAC
Tai,N,Male C,Tai (N),N (MAR),801,15,0.6136361328581148,WAC
Tai,N,Male C,Tai (N),N (MAR),802,1,0.5510535674944135,WAC
Tai,N,Male C,Tai (N),N (MAR),802,2,0.2551013564869046,WAC
Tai,N,Male C,Tai (N),N (MAR),802,3,0.22600620874935817,WAC
Tai,N,Male C,Tai (N),N (MAR),802,4,0.8928574781784097,WAC
Tai,N,Male C,Tai (N),N (MAR),802,5,0.3296692185468728,WAC
Tai,N,Male C,Tai (N),N (MAR),802,6,0.7011497726139574,WAC
Tai,N,Male C,Tai (N),N (MAR),802,7,0.3513508712720038,WAC
Tai,N,Male C,Tai (N),N (MAR),802,8,0.5161291842359427,WAC
Tai,N,Male C,Tai (N),N (MAR),802,9,0.448590946,WAC
Tai,N,Male C,Tai (N),N (MAR),803,1,0.6428574790881147,WAC
Tai,N,Male C,Tai (N),N (MAR),803,2,0.5555547419600493,WAC
Tai,N,Male C,Tai (N),N (MAR),803,3,0.24000015816278114,WAC
Tai,N,Male C,Tai (N),N (MAR),803,4,0.20652141211662767,WAC
Tai,N,Male C,Tai (N),N (MAR),803,5,0.780748375,WAC
Tai,N,Male C,Tai (N),N (MAR),803,6,0.5540543789857841,WAC
Tai,N,Male C,Tai (N),N (MAR),803,7,0.4925374455578769,WAC
Tai,N,Male C,Tai (N),N (MAR),803,8,0.35789502162249903,WAC
Tai,N,Male C,Tai (N),N (MAR),804,1,0.5604389123760167,WAC
Tai,N,Male C,Tai (N),N (MAR),805,1,0.49206364230073923,WAC
Tai,N,Male C,Tai (N),N (MAR),805,2,0.2990651601487942,WAC
Tai,N,Male C,Tai (N),N (MAR),805,3,0.5395686539472132,WAC
Tai,N,Male C,Tai (N),N (MAR),805,4,0.5079363576992608,WAC
Tai,N,Male C,Tai (N),N (MAR),806,1,0.43749984554438803,WAC
Tai,N,Male C,Tai (N),N (MAR),806,2,0.2250000617822448,WAC
Tai,N,Male C,Tai (N),N (MAR),806,3,0.9171599986663804,WAC
Tai,N,Male C,Tai (N),N (MAR),807,1,0.5503520728851272,WAC
Tai,N,Male C,Tai (N),N (MAR),807,2,0.5,WAC
Tai,N,Male C,Tai (N),N (MAR),807,3,0.39655101311412316,WAC
Tai,N,Male C,Tai (N),N (MAR),807,4,0.15555577210477872,WAC
Tai,N,Male C,Tai (N),N (MAR),807,5,0.759999872,WAC
Tai,N,Male C,Tai (N),N (MAR),807,6,0.7594943735176869,WAC
Tai,N,Male C,Tai (N),N (MAR),807,7,0.2538433884132458,WAC
Tai,N,Male C,Tai (N),N (MAR),808,1,0.6296293861451229,WAC
Tai,N,Male C,Tai (N),N (MAR),808,2,0.3571426307398263,WAC
Tai,N,Male C,Tai (N),N (MAR),808,3,0.46153828648930334,WAC
Tai,N,Male C,Tai (N),N (MAR),808,4,0.37168169394615314,WAC
Tai,N,Male C,Tai (N),N (MAR),808,5,0.8452388750715811,WAC
Tai,N,Male C,Tai (N),N (MAR),808,6,0.17105161746880324,WAC
Tai,N,Male C,Tai (N),N (MAR),808,7,0.5943394330725539,WAC
Tai,N,Male C,Tai (N),N (MAR),808,8,0.4432997425335648,WAC
Tai,N,Male C,Tai (N),N (MAR),808,9,0.5294110481546964,WAC
Tai,N,Male C,Tai (N),N (MAR),808,10,0.5647059560552462,WAC
Tai,N,Male C,Tai (N),N (MAR),808,11,0.5211275,WAC
Tai,N,Male C,Tai (N),N (MAR),808,12,0.6415096235318546,WAC
Tai,N,Male C,Tai (N),N (MAR),808,13,0.3333322953224114,WAC
Tai,N,Male C,Tai (N),N (MAR),808,14,0.38775576738819767,WAC
Tai,N,Male C,Tai (N),N (MAR),809,1,0.7103824713233671,WAC
Tai,N,Male C,Tai (N),N (MAR),809,2,0.10353805692855055,WAC
Tai,N,Male C,Tai (N),N (MAR),810,1,0.6410254858042255,WAC
Tai,N,Male C,Tai (N),N (MAR),810,2,0.39999999999999997,WAC
Tai,N,Male C,Tai (N),N (MAR),810,3,0.30000050591157673,WAC
Tai,N,Male C,Tai (N),N (MAR),810,4,0.7656249711801476,WAC
Tai,N,Male C,Tai (N),N (MAR),810,5,0.32608718,WAC
Tai,N,Male C,Tai (N),N (MAR),810,6,0.46969699679665466,WAC
Tai,N,Male C,Tai (N),N (MAR),811,1,0.2857139867530266,WAC
Tai,N,Male C,Tai (N),N (MAR),811,2,0.5,WAC
Tai,N,Male C,Tai (N),N (MAR),812,1,0.46210654276085805,WAC
Tai,N,Male C,Tai (N),N (MAR),812,2,0.47826067976846315,WAC
Tai,N,Male C,Tai (N),N (MAR),812,3,0.488372454,WAC
Tai,N,Male C,Tai (N),N (MAR),812,4,0.5176469323649329,WAC
Tai,N,Male C,Tai (N),N (MAR),812,5,0.31178702753548837,WAC
Tai,N,Male C,Tai (N),N (MAR),812,6,0.7182538443002615,WAC
Tai,N,Male C,Tai (N),N (MAR),812,7,0.4386805971704749,WAC
Tai,N,Male C,Tai (N),N (MAR),813,1,0.5473068158276363,WAC
Tai,N,Male C,Tai (N),N (MAR),813,2,0.482379724,WAC
Tai,N,Male C,Tai (N),N (MAR),814,1,0.329669945,WAC
Tai,N,Male C,Tai (N),N (MAR),814,2,0.6069653269935947,WAC
Tai,N,Male C,Tai (N),N (MAR),814,3,0.7523807423173845,WAC
Tai,N,Male C,Tai (N),N (MAR),815,1,0.3312152338548398,WAC
Tai,N,Male C,Tai (N),N (MAR),815,2,0.6473436320387871,WAC
Tai,N,Male C,Tai (N),N (MAR),815,3,0.5840705601457699,WAC
Tai,N,Male C,Tai (N),N (MAR),815,4,0.45631089711554035,WAC
Tai,N,Male C,Tai (N),N (MAR),815,5,0.4628100749607593,WAC
Tai,N,Male C,Tai (N),N (MAR),815,6,0.551553006,WAC
Tai,N,Male C,Tai (N),N (MAR),816,1,0.3382358612613813,WAC
Tai,N,Male C,Tai (N),N (MAR),816,2,0.21428579537649559,WAC
Tai,N,Male C,Tai (N),N (MAR),816,3,0.6346150143089917,WAC
Tai,N,Male C,Tai (N),N (MAR),817,1,0.2493813560433419,WAC
Tai,N,Male C,Tai (N),N (MAR),817,2,0.838383793,WAC
Tai,N,Male C,Tai (N),N (MAR),818,1,0.2521741909944112,WAC
Tai,N,Male C,Tai (N),N (MAR),818,2,0.6991865433090687,WAC
Tai,N,Male C,Tai (N),N (MAR),818,3,0.5967751498180293,WAC
Tai,N,Male C,Tai (N),N (MAR),818,4,0.46296213872605363,WAC
Tai,N,Male C,Tai (N),N (MAR),818,5,0.5178568723585815,WAC
Tai,N,Male C,Tai (N),N (MAR),819,1,0.5784318244116855,WAC
Tai,N,Male C,Tai (N),N (MAR),819,2,0.4886364594902364,WAC
Tai,N,Male C,Tai (N),N (MAR),819,3,0.5555558949670703,WAC
Tai,N,Male C,Tai (N),N (MAR),819,4,0.4615387055535641,WAC
Tai,N,Male C,Tai (N),N (MAR),819,5,0.591547627,WAC
Tai,N,Male C,Tai (N),N (MAR),819,6,0.40845237306977894,WAC
Tai,N,Male C,Tai (N),N (MAR),819,7,0.5,WAC
Tai,N,Male C,Tai (N),N (MAR),819,8,0.5121950483547322,WAC
Tai,N,Male C,Tai (N),N (MAR),819,9,0.4651151416109468,WAC
Tai,N,Male C,Tai (N),N (MAR),820,1,0.5509161272894137,WAC
Tai,E,Male H,Tai (E),E (ATH),825,1,0.3114033545483315,WAC
Tai,E,Male H,Tai (E),E (ATH),825,2,0.6085267704546161,WAC
Tai,E,Male H,Tai (E),E (ATH),826,1,0.6085109191763374,WAC
Tai,E,Male H,Tai (E),E (ATH),826,2,0.46464643533818656,WAC
Tai,E,Male H,Tai (E),E (ATH),826,3,0.410852264,WAC
Tai,E,Male I,Tai (E),E (FRE),827,1,0.6142497628258659,WAC
Tai,E,Male I,Tai (E),E (FRE),827,2,0.3238103412922085,WAC
Tai,E,Male I,Tai (E),E (FRE),827,3,0.581966305,WAC
Tai,E,Male I,Tai (E),E (FRE),827,4,0.40476228322550906,WAC
Tai,E,Male I,Tai (E),E (FRE),828,1,0.5504589646674128,WAC
Tai,E,Male I,Tai (E),E (FRE),829,1,0.6090902294124074,WAC
Tai,E,Male I,Tai (E),E (FRE),829,2,0.3049640617008103,WAC
Tai,E,Male I,Tai (E),E (FRE),829,3,0.5297297851822976,WAC
Tai,E,Male I,Tai (E),E (FRE),829,4,0.4915257266215849,WAC
Tai,E,Male I,Tai (E),E (FRE),829,5,0.5732493059277198,WAC
Tai,E,Male I,Tai (E),E (FRE),829,6,0.46527811337167163,WAC
Tai,E,Male H,Tai (E),E (ATH),830,1,0.3488378067657052,WAC
Tai,E,Male H,Tai (E),E (ATH),830,2,0.31111029280896535,WAC
Tai,E,Male J,Tai (E),E (WIL),831,1,0.803922239,WAC
Tai,E,Male J,Tai (E),E (WIL),831,2,0.23809490844899792,WAC
Tai,E,Male J,Tai (E),E (WIL),831,3,0.6906481591877459,WAC
Tai,E,Male J,Tai (E),E (WIL),832,1,0.42458069898138395,WAC
Tai,E,Male J,Tai (E),E (WIL),832,2,0.7006806585379708,WAC
Tai,E,Male J,Tai (E),E (WIL),832,3,0.26993789231654725,WAC
Tai,E,Male J,Tai (E),E (WIL),832,4,0.7391296388953297,WAC
Tai,E,Male J,Tai (E),E (WIL),832,5,0.2658239653800239,WAC
Tai,E,Male J,Tai (E),E (WIL),832,6,0.6516860753904742,WAC
Tai,E,Male H,Tai (E),E (ATH),833,1,0.5822793446372471,WAC
Tai,E,Male H,Tai (E),E (ATH),833,2,0.55932137,WAC
Tai,E,Male H,Tai (E),E (ATH),833,3,0.34666598223910483,WAC
Tai,E,Male H,Tai (E),E (ATH),834,1,0.5463909593052274,WAC
Tai,E,Male H,Tai (E),E (ATH),834,2,0.6984124442850556,WAC
Tai,E,Male H,Tai (E),E (ATH),834,3,0.1666669615887571,WAC
Tai,E,Male H,Tai (E),E (ATH),834,4,0.6834530390348464,WAC
Tai,E,Male H,Tai (E),E (ATH),834,5,0.47826172757212837,WAC
Tai,E,Male H,Tai (E),E (ATH),834,6,0.571428228,WAC
Tai,E,Male H,Tai (E),E (ATH),835,1,0.5813942455278653,WAC
Tai,E,Male H,Tai (E),E (ATH),835,2,0.3195268414987187,WAC
Tai,E,Male H,Tai (E),E (ATH),835,3,0.4693879950040409,WAC
Tai,E,Male H,Tai (E),E (ATH),835,4,0.6842108254874728,WAC
Tai,E,Male H,Tai (E),E (ATH),835,5,0.4838709677419355,WAC
Tai,E,Male H,Tai (E),E (ATH),835,6,0.38554175061319823,WAC
Tai,E,Male J,Tai (E),E (WIL),837,1,0.3437506645966696,WAC
Tai,E,Male J,Tai (E),E (WIL),837,2,0.5316454605756226,WAC
Tai,E,Male J,Tai (E),E (WIL),837,3,0.5036048080574793,WAC
Tai,E,Male J,Tai (E),E (WIL),837,4,0.6105855231425392,WAC
Tai,E,Male J,Tai (E),E (WIL),837,5,0.32954508931728044,WAC
Tai,E,Male J,Tai (E),E (WIL),837,6,0.6413039802509215,WAC
Tai,E,Male J,Tai (E),E (WIL),837,7,0.33333333333333337,WAC
Tai,E,Male J,Tai (E),E (WIL),837,8,0.673470036,WAC
Tai,E,Male J,Tai (E),E (WIL),837,9,0.2480618285463714,WAC
Tai,E,Male J,Tai (E),E (WIL),837,10,0.7348486309397545,WAC
Tai,E,Male J,Tai (E),E (WIL),837,11,0.3271022108501887,WAC
Tai,E,Male J,Tai (E),E (WIL),837,12,0.2566527906181916,WAC
Tai,E,Male J,Tai (E),E (WIL),837,13,0.7842986872491589,WAC
Tai,E,Male J,Tai (E),E (WIL),837,14,0.3801655061736728,WAC
Tai,E,Male J,Tai (E),E (WIL),838,1,0.5708318095618702,WAC
Tai,E,Male H,Tai (E),E (ATH),839,1,0.539772783,WAC
Tai,E,Male H,Tai (E),E (ATH),839,2,0.41538407529086857,WAC
Tai,E,Male H,Tai (E),E (ATH),839,3,0.5022027317391905,WAC
Tai,E,Male H,Tai (E),E (ATH),839,4,0.6277782883873646,WAC
Tai,E,Male H,Tai (E),E (ATH),840,1,0.5647054076108887,WAC
Tai,E,Male H,Tai (E),E (ATH),840,2,0.16704309524082633,WAC
Tai,E,Male H,Tai (E),E (ATH),840,3,0.8292136063184182,WAC
Tai,E,Male H,Tai (E),E (ATH),840,4,0.4342853160620408,WAC
Tai,E,Male H,Tai (E),E (ATH),840,5,0.5469617680252896,WAC
Tai,E,Male H,Tai (E),E (ATH),840,6,0.6029405445798888,WAC
Tai,E,Male J,Tai (E),E (WIL),841,1,0.7553967392754538,WAC
Tai,E,Male J,Tai (E),E (WIL),841,2,0.2733444325721244,WAC
Tai,E,Male J,Tai (E),E (WIL),841,3,0.5382500082828082,WAC
Tai,E,Male J,Tai (E),E (WIL),841,4,0.3840005143151037,WAC
Tai,E,Male J,Tai (E),E (WIL),841,5,0.5969000296647878,WAC
Tai,E,Male J,Tai (E),E (WIL),841,6,0.39393921823858713,WAC
Tai,E,Male J,Tai (E),E (WIL),841,7,0.6249988788801957,WAC
Tai,E,Male J,Tai (E),E (WIL),841,8,0.3664128158164562,WAC
Tai,E,Male J,Tai (E),E (WIL),841,9,0.6535432121829369,WAC
Tai,E,Male J,Tai (E),E (WIL),841,10,0.44000030614041136,WAC
Tai,E,Male J,Tai (E),E (WIL),841,11,0.5090902765698382,WAC
Tai,E,Male J,Tai (E),E (WIL),841,12,0.38571526192786565,WAC
Tai,E,Male J,Tai (E),E (WIL),841,13,0.6142847380721344,WAC
Tai,E,Male J,Tai (E),E (WIL),841,14,0.11966361356773308,WAC
Tai,E,Male J,Tai (E),E (WIL),841,15,0.8053014623974879,WAC
Tai,E,Male J,Tai (E),E (WIL),841,16,0.6344530699015923,WAC
Tai,E,Male J,Tai (E),E (WIL),841,17,0.43718671963334477,WAC
Tai,E,Male J,Tai (E),E (WIL),841,18,0.44979861458431486,WAC
Tai,E,Male J,Tai (E),E (WIL),841,19,0.6227275213301247,WAC
Tai,E,Male H,Tai (E),E (ATH),844,1,0.5702477094122335,WAC
Tai,E,Male H,Tai (E),E (ATH),844,2,0.37956190760504516,WAC
Tai,E,Male H,Tai (E),E (ATH),844,3,0.5483867927862133,WAC
Tai,E,Male H,Tai (E),E (ATH),844,4,0.3365384784192555,WAC
Tai,E,Male H,Tai (E),E (ATH),844,5,0.5679012160155804,WAC
Tai,E,Male H,Tai (E),E (ATH),844,6,0.644172027,WAC
Tai,E,Male H,Tai (E),E (ATH),844,7,0.3020831550298694,WAC
Tai,E,Male H,Tai (E),E (ATH),845,1,0.5726112268333067,WAC
Tai,E,Male H,Tai (E),E (ATH),845,2,0.7385620713949488,WAC
Tai,E,Male H,Tai (E),E (ATH),845,3,0.26315838370825484,WAC
Tai,E,Male H,Tai (E),E (ATH),845,4,0.4933913122817495,WAC
Tai,E,Male H,Tai (E),E (ATH),845,5,0.5227280993981253,WAC
Tai,E,Male H,Tai (E),E (ATH),845,6,0.517241459,WAC
Tai,E,Male H,Tai (E),E (ATH),845,7,0.4734295232572682,WAC
Tai,E,Male H,Tai (E),E (ATH),845,8,0.49681821107511426,WAC
Tai,E,Male L,Tai (E),E (POS),847,1,0.275862648,WAC
Tai,E,Male L,Tai (E),E (POS),847,2,0.9230757467787664,WAC
Tai,E,Male L,Tai (E),E (POS),847,3,0.12612829462029126,WAC
Tai,E,Male K,Tai (E),E (RIC),848,1,0.8141016398170117,WAC
Tai,E,Male K,Tai (E),E (RIC),848,2,0.2265639976995335,WAC
Tai,E,Male I,Tai (E),E (FRE),849,1,0.7631591370438559,WAC
Tai,E,Male I,Tai (E),E (FRE),849,2,0.34177107400952583,WAC
Tai,E,Male I,Tai (E),E (FRE),849,3,0.23744276341117782,WAC
Tai,E,Male I,Tai (E),E (FRE),849,4,0.9329596901283532,WAC
Tai,E,Male I,Tai (E),E (FRE),849,5,0.098362343,WAC
Tai,E,Male I,Tai (E),E (FRE),849,6,0.5213268832653893,WAC
Tai,E,Male I,Tai (E),E (FRE),849,7,0.731884788,WAC
Tai,E,Male I,Tai (E),E (FRE),850,1,0.575342244,WAC
Tai,E,Male H,Tai (E),E (ATH),851,1,0.751716957,WAC
Tai,E,Male H,Tai (E),E (ATH),851,2,0.42381997738469906,WAC
Tai,E,Male H,Tai (E),E (ATH),851,3,0.28686309116089775,WAC
Tai,E,Male H,Tai (E),E (ATH),852,1,0.5846985116828539,WAC
Tai,E,Male H,Tai (E),E (ATH),852,2,0.20266703209983886,WAC
Tai,E,Male H,Tai (E),E (ATH),852,3,0.671910304,WAC
Tai,E,Male H,Tai (E),E (ATH),852,4,0.6886795133914317,WAC
Tai,E,Male H,Tai (E),E (ATH),852,5,0.4399999054911977,WAC
Tai,E,Male I,Tai (E),E (FRE),855,1,0.7849470167546303,WAC
Tai,E,Male I,Tai (E),E (FRE),855,2,0.43478177678281005,WAC
Tai,E,Male I,Tai (E),E (FRE),855,3,0.091549114,WAC
Tai,E,Male I,Tai (E),E (FRE),855,4,0.88659747,WAC
Tai,E,Male I,Tai (E),E (FRE),855,5,0.5238108543593469,WAC
Tai,E,Male I,Tai (E),E (FRE),855,6,0.46874971348937844,WAC
Tai,E,Male I,Tai (E),E (FRE),855,7,0.5573762607194217,WAC
Tai,E,Male K,Tai (E),E (RIC),856,1,0.5151515151515151,WAC
Tai,E,Male K,Tai (E),E (RIC),856,2,0.38399999999999995,WAC
Tai,E,Male K,Tai (E),E (RIC),856,3,0.5703703703703704,WAC
Tai,E,Male K,Tai (E),E (RIC),856,4,0.2857142857142857,WAC
Tai,E,Male K,Tai (E),E (RIC),856,5,0.541044776,WAC
Tai,E,Male H,Tai (E),E (ATH),859,1,0.6938784068438488,WAC
Tai,E,Male H,Tai (E),E (ATH),859,2,0.6232669333175707,WAC
Tai,E,Male H,Tai (E),E (ATH),859,3,0.1811472458898356,WAC
Tai,E,Male H,Tai (E),E (ATH),859,4,0.4532714037982827,WAC
Tai,E,Male H,Tai (E),E (ATH),859,5,0.6573037840337106,WAC
Tai,E,Male H,Tai (E),E (ATH),859,6,0.37888152574981643,WAC
Tai,E,Male H,Tai (E),E (ATH),859,7,0.6944449495881059,WAC
Tai,E,Male I,Tai (E),E (FRE),860,1,0.5862066016212182,WAC
Tai,E,Male I,Tai (E),E (FRE),860,2,0.5538463299667155,WAC
Tai,E,Male I,Tai (E),E (FRE),860,3,0.24369734762565048,WAC
Tai,E,Male J,Tai (E),E (WIL),861,1,0.3392857142857143,WAC
Tai,E,Male J,Tai (E),E (WIL),861,2,0.5068493150684932,WAC
Tai,E,Male J,Tai (E),E (WIL),861,3,0.4675324675324676,WAC
Tai,E,Male J,Tai (E),E (WIL),861,4,0.5256410256410257,WAC
Tai,E,Male J,Tai (E),E (WIL),861,5,0.6271186440677966,WAC
Tai,E,Male J,Tai (E),E (WIL),861,6,0.7333333333333334,WAC
Tai,E,Male J,Tai (E),E (WIL),861,7,0.21052631578947367,WAC
Tai,E,Male J,Tai (E),E (WIL),861,8,0.5,WAC
Tai,E,Male J,Tai (E),E (WIL),861,9,0.34090986307885707,WAC
Tai,E,Male J,Tai (E),E (WIL),861,10,0.5686277191967671,WAC
Tai,E,Male J,Tai (E),E (WIL),861,11,0.6027386413280909,WAC
Tai,E,Male J,Tai (E),E (WIL),861,12,0.43939393939393945,WAC
Tai,E,Male J,Tai (E),E (WIL),861,13,0.5441176470588236,WAC
Tai,E,Male J,Tai (E),E (WIL),861,14,0.28972016586627125,WAC
Tai,E,Male J,Tai (E),E (WIL),861,15,0.5277778546770279,WAC
Tai,E,Male J,Tai (E),E (WIL),861,16,0.5811968578520478,WAC
Tai,E,Male J,Tai (E),E (WIL),861,17,0.257508734,WAC
Tai,E,Male J,Tai (E),E (WIL),861,18,0.7100456986931496,WAC
Tai,E,Male J,Tai (E),E (WIL),861,19,0.5563917145295597,WAC
Tai,E,Male J,Tai (E),E (WIL),861,20,0.6519329369058884,WAC
Tai,E,Male I,Tai (E),E (FRE),862,1,0.5,WAC
Tai,E,Male I,Tai (E),E (FRE),862,2,0.4901962318783871,WAC
Tai,E,Male I,Tai (E),E (FRE),862,3,0.5199996807075521,WAC
Tai,E,Male I,Tai (E),E (FRE),862,4,0.5393263465669326,WAC
Tai,E,Male I,Tai (E),E (FRE),862,5,0.6507928463278196,WAC
Tai,E,Male I,Tai (E),E (FRE),862,6,0.37288181455349834,WAC
Tai,E,Male I,Tai (E),E (FRE),862,7,0.38144240818308245,WAC
Tai,E,Male I,Tai (E),E (FRE),862,8,0.6185575918169175,WAC
Tai,E,Male I,Tai (E),E (FRE),862,9,0.3245609735603854,WAC
Tai,E,Male I,Tai (E),E (FRE),862,10,0.7700016762853518,WAC
Tai,E,Male I,Tai (E),E (FRE),862,11,0.16788197833123092,WAC
Tai,E,Male I,Tai (E),E (FRE),865,1,0.6855333311526888,WAC
Tai,E,Male I,Tai (E),E (FRE),865,2,0.5555587659546803,WAC
Tai,E,Male I,Tai (E),E (FRE),865,3,0.43010632422948136,WAC
Tai,E,Male I,Tai (E),E (FRE),865,4,0.35570458085543627,WAC
Tai,E,Male I,Tai (E),E (FRE),865,5,0.5485703247185042,WAC
Tai,E,Male I,Tai (E),E (FRE),865,6,0.5984860424341522,WAC
Tai,E,Male I,Tai (E),E (FRE),865,7,0.38970444126827825,WAC
Tai,E,Male I,Tai (E),E (FRE),865,8,0.515529856,WAC
Tai,E,Male K,Tai (E),E (RIC),866,1,0.48681542063279337,WAC
Tai,E,Male J,Tai (E),E (WIL),870,1,0.33333333333333337,WAC
Tai,E,Male J,Tai (E),E (WIL),870,2,0.6478857653985716,WAC
Tai,E,Male J,Tai (E),E (WIL),870,3,0.2873575328394095,WAC
Tai,E,Male J,Tai (E),E (WIL),870,4,0.5849050194099499,WAC
Tai,E,Male J,Tai (E),E (WIL),870,5,0.39639668865773847,WAC
Tai,E,Male J,Tai (E),E (WIL),870,6,0.626167938,WAC
Tai,E,Male J,Tai (E),E (WIL),870,7,0.36036062605248953,WAC
Tai,E,Male J,Tai (E),E (WIL),870,8,0.5772354910654879,WAC
Tai,E,Male J,Tai (E),E (WIL),871,1,0.7199386829134568,WAC
Tai,E,Male J,Tai (E),E (WIL),871,2,0.3796288572230269,WAC
Tai,E,Male J,Tai (E),E (WIL),871,3,0.5677994336165251,WAC
Tai,E,Male J,Tai (E),E (WIL),871,4,0.38931125894062923,WAC
Tai,E,Male J,Tai (E),E (WIL),871,5,0.33472809082715627,WAC
Tai,E,Male J,Tai (E),E (WIL),871,6,0.49378856709721075,WAC
Tai,E,Male J,Tai (E),E (WIL),871,7,0.571929845,WAC
Tai,E,Male J,Tai (E),E (WIL),871,8,0.6740334491746308,WAC
Tai,E,Male J,Tai (E),E (WIL),871,9,0.3567180513120169,WAC
Tai,E,Male J,Tai (E),E (WIL),872,1,0.5833333333333334,WAC
Tai,E,Male J,Tai (E),E (WIL),872,2,0.46153934108822586,WAC
Tai,E,Male J,Tai (E),E (WIL),872,3,0.49295686186935395,WAC
Tai,E,Male J,Tai (E),E (WIL),872,4,0.5242718446601942,WAC
Tai,E,Male J,Tai (E),E (WIL),872,5,0.1467562243319347,WAC
Tai,E,Male J,Tai (E),E (WIL),872,6,0.7391216319793601,WAC
Tai,E,Male J,Tai (E),E (WIL),872,7,0.30434777718415207,WAC
Tai,E,Male J,Tai (E),E (WIL),872,8,0.8745982207880176,WAC
Tai,E,Male J,Tai (E),E (WIL),872,9,0.43333365909912724,WAC
Tai,E,Male J,Tai (E),E (WIL),872,10,0.5257726817281231,WAC
Tai,E,Male I,Tai (E),E (FRE),874,1,0.6573817564151822,WAC
Tai,E,Male I,Tai (E),E (FRE),874,2,0.41414161988642384,WAC
Tai,E,Male I,Tai (E),E (FRE),874,3,0.5471690934478809,WAC
Tai,E,Male M,Tai (E),E (REP),876,1,0.7858448753462604,WAC
Tai,E,Male M,Tai (E),E (REP),876,2,0.17838710917971004,WAC
Tai,E,Male M,Tai (E),E (REP),876,3,0.7931570877527759,WAC
Tai,E,Male M,Tai (E),E (REP),876,4,0.21428598900781912,WAC
Tai,E,Male M,Tai (E),E (REP),876,5,0.27966077332183414,WAC
Tai,E,Male M,Tai (E),E (REP),876,6,0.646387604,WAC
Tai,E,Male M,Tai (E),E (REP),876,7,0.6404183417169275,WAC
Tai,E,Male M,Tai (E),E (REP),876,8,0.48427139668319574,WAC
Tai,E,Male M,Tai (E),E (REP),877,1,0.8333333333333334,WAC
Tai,E,Male M,Tai (E),E (REP),877,2,0.32467480381278324,WAC
Tai,E,Male M,Tai (E),E (REP),877,3,0.4521753919554583,WAC
Tai,E,Male M,Tai (E),E (REP),877,4,0.4736825810845849,WAC
Tai,E,Male M,Tai (E),E (REP),877,5,0.4242426132960671,WAC
Tai,E,Male M,Tai (E),E (REP),877,6,0.37848678288080084,WAC
Tai,E,Male M,Tai (E),E (REP),877,7,0.6239994235361936,WAC
Tai,E,Male M,Tai (E),E (REP),877,8,0.5875005227416755,WAC
Tai,E,Male M,Tai (E),E (REP),878,1,0.090395921,WAC
Tai,E,Male M,Tai (E),E (REP),878,2,0.7171492514813826,WAC
Tai,E,Male L,Tai (E),E (POS),879,1,0.3380235228440565,WAC
Tai,E,Male L,Tai (E),E (POS),879,2,0.2974680296698347,WAC
Tai,E,Male L,Tai (E),E (POS),879,3,0.3964289161277869,WAC
Tai,E,Male J,Tai (E),E (WIL),882,1,0.5955057074172544,WAC
Tai,E,Male J,Tai (E),E (WIL),882,2,0.37894776091576865,WAC
Tai,E,Male J,Tai (E),E (WIL),882,3,0.49579839437047357,WAC
Tai,E,Male J,Tai (E),E (WIL),882,4,0.4511273990188193,WAC
Tai,E,Male J,Tai (E),E (WIL),882,5,0.5530306486368991,WAC
Tai,E,Male J,Tai (E),E (WIL),882,6,0.475806866,WAC
Tai,E,Male J,Tai (E),E (WIL),882,7,0.7386365466050525,WAC
Tai,E,Male J,Tai (E),E (WIL),882,8,0.30666559611578953,WAC
Tai,E,Male J,Tai (E),E (WIL),882,9,0.4642863920147257,WAC
Tai,E,Male J,Tai (E),E (WIL),882,10,0.5660383033187075,WAC
Tai,E,Male J,Tai (E),E (WIL),882,11,0.45999893731956576,WAC
Tai,E,Male J,Tai (E),E (WIL),885,1,0.6554159794446107,WAC
Tai,E,Male J,Tai (E),E (WIL),885,2,0.44339608009388753,WAC
Tai,E,Male J,Tai (E),E (WIL),885,3,0.6145836603862984,WAC
Tai,E,Male J,Tai (E),E (WIL),885,4,0.30833289567725186,WAC
Tai,E,Male J,Tai (E),E (WIL),885,5,0.7033903028051273,WAC
Tai,E,Male J,Tai (E),E (WIL),885,6,0.33653803086310785,WAC
Tai,E,Male J,Tai (E),E (WIL),885,7,0.5750001712567275,WAC
Tai,E,Male J,Tai (E),E (WIL),885,8,0.5100000274010889,WAC
Tai,E,Male J,Tai (E),E (WIL),885,9,0.3769228175046476,WAC
Tai,E,Male J,Tai (E),E (WIL),885,10,0.7431189431742481,WAC
Tai,E,Male J,Tai (E),E (WIL),885,11,0.4242424242424242,WAC
Tai,E,Male J,Tai (E),E (WIL),885,12,0.41304347826086957,WAC
Tai,E,Male J,Tai (E),E (WIL),885,13,0.25233677169548474,WAC
Tai,E,Male J,Tai (E),E (WIL),885,14,0.9248561047386444,WAC
Tai,E,Male J,Tai (E),E (WIL),885,15,0.1771193053061499,WAC
Tai,E,Male K,Tai (E),E (RIC),886,1,0.5652180357513414,WAC
Tai,E,Male K,Tai (E),E (RIC),886,2,0.26315883909747456,WAC
Tai,E,Male K,Tai (E),E (RIC),886,3,0.658824284,WAC
Tai,E,Male K,Tai (E),E (RIC),886,4,0.3717940873092187,WAC
