Drumming_bout,Subspecies,Population,Community,Date,Total_bout_duration,Summed_Total_bout_duration,Summed_Total_bout_duration_val,Check_Matching_Total_bout_duration,N_beats,With_Ph,Start_Ph,End_Ph,Start_Ph_N,End_Ph_N,Note_Ph,Context_Before,Context_After,Context,Tree_Species,DBH,IBI_i,IBI,IBI_ms,Pop_com_code,Com_indiv_code,Individual,File_Name,Com_indiv,Bout_cv,Bout_npvi,IBI_cluster,Bout_entropy
837,WAC,Tai,E,07.11.13,3.37229,3.37229,3.37229,0,16,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,7,0.116677,116.677,Tai (E),E (WIL),Male J,File 142,E_WIL,0.6935355725598621,23.922197171822788,short,1.5610588407725163
837,WAC,Tai,E,07.11.13,3.37229,3.37229,3.37229,0,16,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,8,0.233354,233.354,Tai (E),E (WIL),Male J,File 142,E_WIL,0.6935355725598621,23.922197171822788,short,1.5610588407725163
837,WAC,Tai,E,07.11.13,3.37229,3.37229,3.37229,0,16,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,9,0.113141,113.141,Tai (E),E (WIL),Male J,File 142,E_WIL,0.6935355725598621,23.922197171822788,short,1.5610588407725163
837,WAC,Tai,E,07.11.13,3.37229,3.37229,3.37229,0,16,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,10,0.342959,342.959,Tai (E),E (WIL),Male J,File 142,E_WIL,0.6935355725598621,23.922197171822788,short,1.5610588407725163
837,WAC,Tai,E,07.11.13,3.37229,3.37229,3.37229,0,16,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,11,0.123748,123.74799999999999,Tai (E),E (WIL),Male J,File 142,E_WIL,0.6935355725598621,23.922197171822788,short,1.5610588407725163
837,WAC,Tai,E,07.11.13,3.37229,3.37229,3.37229,0,16,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,12,0.254568,254.568,Tai (E),E (WIL),Male J,File 142,E_WIL,0.6935355725598621,23.922197171822788,short,1.5610588407725163
837,WAC,Tai,E,07.11.13,3.37229,3.37229,3.37229,0,16,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,13,0.737309,737.309,Tai (E),E (WIL),Male J,File 142,E_WIL,0.6935355725598621,23.922197171822788,long,1.5610588407725163
837,WAC,Tai,E,07.11.13,3.37229,3.37229,3.37229,0,16,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,14,0.202778,202.77800000000002,Tai (E),E (WIL),Male J,File 142,E_WIL,0.6935355725598621,23.922197171822788,short,1.5610588407725163
837,WAC,Tai,E,07.11.13,3.37229,3.37229,3.37229,0,16,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,15,0.330616,330.61600000000004,Tai (E),E (WIL),Male J,File 142,E_WIL,0.6935355725598621,23.922197171822788,short,1.5610588407725163
838,WAC,Tai,E,07.11.13,0.26524,0.26524,0.26524,0,3,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,1,0.151408,151.408,Tai (E),E (WIL),Male J,File 143,E_WIL,0.14166361912374026,14.166361912374025,short,0
838,WAC,Tai,E,07.11.13,0.26524,0.26524,0.26524,0,3,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,2,0.113833,113.833,Tai (E),E (WIL),Male J,File 143,E_WIL,0.14166361912374026,14.166361912374025,short,0
839,WAC,Tai,E,07.11.13,1.64775,1.64775,1.64775,0,6,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,1,0.333056,333.05600000000004,Tai (E),E (ATH),Male H,File 144,E_ATH,0.19383995059585482,17.142047941870487,short,0
839,WAC,Tai,E,07.11.13,1.64775,1.64775,1.64775,0,6,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,2,0.283974,283.974,Tai (E),E (ATH),Male H,File 144,E_ATH,0.19383995059585482,17.142047941870487,short,0
839,WAC,Tai,E,07.11.13,1.64775,1.64775,1.64775,0,6,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,3,0.399668,399.668,Tai (E),E (ATH),Male H,File 144,E_ATH,0.19383995059585482,17.142047941870487,short,0
839,WAC,Tai,E,07.11.13,1.64775,1.64775,1.64775,0,6,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,4,0.396162,396.16200000000003,Tai (E),E (ATH),Male H,File 144,E_ATH,0.19383995059585482,17.142047941870487,short,0
839,WAC,Tai,E,07.11.13,1.64775,1.64775,1.64775,0,6,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,5,0.234892,234.892,Tai (E),E (ATH),Male H,File 144,E_ATH,0.19383995059585482,17.142047941870487,short,0
840,WAC,Tai,E,07.11.13,3.34547,3.34547,3.34547,0,8,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,1,0.377841,377.841,Tai (E),E (ATH),Male H,File 145,E_ATH,0.8401596771750652,21.943452787964898,short,1.544783155738533
840,WAC,Tai,E,07.11.13,3.34547,3.34547,3.34547,0,8,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,2,0.291253,291.253,Tai (E),E (ATH),Male H,File 145,E_ATH,0.8401596771750652,21.943452787964898,short,1.544783155738533
840,WAC,Tai,E,07.11.13,3.34547,3.34547,3.34547,0,8,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,3,1.452327,1452.327,Tai (E),E (ATH),Male H,File 145,E_ATH,0.8401596771750652,21.943452787964898,long,1.544783155738533
840,WAC,Tai,E,07.11.13,3.34547,3.34547,3.34547,0,8,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,4,0.299124,299.124,Tai (E),E (ATH),Male H,File 145,E_ATH,0.8401596771750652,21.943452787964898,short,1.544783155738533
840,WAC,Tai,E,07.11.13,3.34547,3.34547,3.34547,0,8,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,5,0.389649,389.649,Tai (E),E (ATH),Male H,File 145,E_ATH,0.8401596771750652,21.943452787964898,short,1.544783155738533
840,WAC,Tai,E,07.11.13,3.34547,3.34547,3.34547,0,8,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,6,0.322739,322.739,Tai (E),E (ATH),Male H,File 145,E_ATH,0.8401596771750652,21.943452787964898,short,1.544783155738533
840,WAC,Tai,E,07.11.13,3.34547,3.34547,3.34547,0,8,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,7,0.212536,212.536,Tai (E),E (ATH),Male H,File 145,E_ATH,0.8401596771750652,21.943452787964898,short,1.544783155738533
841,WAC,Tai,E,07.11.13,4.13883,4.13883,4.13883,0,21,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,1,0.169857,169.857,Tai (E),E (WIL),Male J,File 146,E_WIL,0.9481938781239027,24.47282398263809,short,1.5518068998045416
841,WAC,Tai,E,07.11.13,4.13883,4.13883,4.13883,0,21,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,2,0.055001,55.001000000000005,Tai (E),E (WIL),Male J,File 146,E_WIL,0.9481938781239027,24.47282398263809,short,1.5518068998045416
841,WAC,Tai,E,07.11.13,4.13883,4.13883,4.13883,0,21,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,3,0.146214,146.214,Tai (E),E (WIL),Male J,File 146,E_WIL,0.9481938781239027,24.47282398263809,short,1.5518068998045416
841,WAC,Tai,E,07.11.13,4.13883,4.13883,4.13883,0,21,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,4,0.125433,125.43299999999999,Tai (E),E (WIL),Male J,File 146,E_WIL,0.9481938781239027,24.47282398263809,short,1.5518068998045416
841,WAC,Tai,E,07.11.13,4.13883,4.13883,4.13883,0,21,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,5,0.201215,201.215,Tai (E),E (WIL),Male J,File 146,E_WIL,0.9481938781239027,24.47282398263809,short,1.5518068998045416
841,WAC,Tai,E,07.11.13,4.13883,4.13883,4.13883,0,21,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,6,0.135885,135.88500000000002,Tai (E),E (WIL),Male J,File 146,E_WIL,0.9481938781239027,24.47282398263809,short,1.5518068998045416
841,WAC,Tai,E,07.11.13,4.13883,4.13883,4.13883,0,21,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,7,0.209054,209.054,Tai (E),E (WIL),Male J,File 146,E_WIL,0.9481938781239027,24.47282398263809,short,1.5518068998045416
841,WAC,Tai,E,07.11.13,4.13883,4.13883,4.13883,0,21,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,8,0.125433,125.43299999999999,Tai (E),E (WIL),Male J,File 146,E_WIL,0.9481938781239027,24.47282398263809,short,1.5518068998045416
841,WAC,Tai,E,07.11.13,4.13883,4.13883,4.13883,0,21,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,9,0.216894,216.894,Tai (E),E (WIL),Male J,File 146,E_WIL,0.9481938781239027,24.47282398263809,short,1.5518068998045416
841,WAC,Tai,E,07.11.13,4.13883,4.13883,4.13883,0,21,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,10,0.11498,114.98,Tai (E),E (WIL),Male J,File 146,E_WIL,0.9481938781239027,24.47282398263809,short,1.5518068998045416
841,WAC,Tai,E,07.11.13,4.13883,4.13883,4.13883,0,21,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,11,0.146338,146.338,Tai (E),E (WIL),Male J,File 146,E_WIL,0.9481938781239027,24.47282398263809,short,1.5518068998045416
841,WAC,Tai,E,07.11.13,4.13883,4.13883,4.13883,0,21,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,12,0.141112,141.112,Tai (E),E (WIL),Male J,File 146,E_WIL,0.9481938781239027,24.47282398263809,short,1.5518068998045416
841,WAC,Tai,E,07.11.13,4.13883,4.13883,4.13883,0,21,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,13,0.224733,224.73299999999998,Tai (E),E (WIL),Male J,File 146,E_WIL,0.9481938781239027,24.47282398263809,short,1.5518068998045416
841,WAC,Tai,E,07.11.13,4.13883,4.13883,4.13883,0,21,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,14,0.141112,141.112,Tai (E),E (WIL),Male J,File 146,E_WIL,0.9481938781239027,24.47282398263809,short,1.5518068998045416
841,WAC,Tai,E,07.11.13,4.13883,4.13883,4.13883,0,21,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,15,1.038127,1038.127,Tai (E),E (WIL),Male J,File 146,E_WIL,0.9481938781239027,24.47282398263809,long,1.5518068998045416
841,WAC,Tai,E,07.11.13,4.13883,4.13883,4.13883,0,21,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,16,0.250989,250.989,Tai (E),E (WIL),Male J,File 146,E_WIL,0.9481938781239027,24.47282398263809,short,1.5518068998045416
841,WAC,Tai,E,07.11.13,4.13883,4.13883,4.13883,0,21,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,17,0.14461,144.60999999999999,Tai (E),E (WIL),Male J,File 146,E_WIL,0.9481938781239027,24.47282398263809,short,1.5518068998045416
841,WAC,Tai,E,07.11.13,4.13883,4.13883,4.13883,0,21,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,18,0.186164,186.164,Tai (E),E (WIL),Male J,File 146,E_WIL,0.9481938781239027,24.47282398263809,short,1.5518068998045416
841,WAC,Tai,E,07.11.13,4.13883,4.13883,4.13883,0,21,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,19,0.227719,227.719,Tai (E),E (WIL),Male J,File 146,E_WIL,0.9481938781239027,24.47282398263809,short,1.5518068998045416
841,WAC,Tai,E,07.11.13,4.13883,4.13883,4.13883,0,21,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,20,0.137961,137.961,Tai (E),E (WIL),Male J,File 146,E_WIL,0.9481938781239027,24.47282398263809,short,1.5518068998045416
844,WAC,Tai,E,12.11.13,1.94706,1.94706,1.94706,0,9,With,Build-Up,after,1,0,NV,NV,NV,Resting,NV,NV,1,0.188955,188.955,Tai (E),E (ATH),Male H,File 149,E_ATH,0.3510859771564266,12.334782900342647,short,0
844,WAC,Tai,E,12.11.13,1.94706,1.94706,1.94706,0,9,With,Build-Up,after,1,0,NV,NV,NV,Resting,NV,NV,2,0.142401,142.401,Tai (E),E (ATH),Male H,File 149,E_ATH,0.3510859771564266,12.334782900342647,short,0
844,WAC,Tai,E,12.11.13,1.94706,1.94706,1.94706,0,9,With,Build-Up,after,1,0,NV,NV,NV,Resting,NV,NV,3,0.232771,232.77100000000002,Tai (E),E (ATH),Male H,File 149,E_ATH,0.3510859771564266,12.334782900342647,short,0
844,WAC,Tai,E,12.11.13,1.94706,1.94706,1.94706,0,9,With,Build-Up,after,1,0,NV,NV,NV,Resting,NV,NV,4,0.191694,191.69400000000002,Tai (E),E (ATH),Male H,File 149,E_ATH,0.3510859771564266,12.334782900342647,short,0
844,WAC,Tai,E,12.11.13,1.94706,1.94706,1.94706,0,9,With,Build-Up,after,1,0,NV,NV,NV,Resting,NV,NV,5,0.377911,377.911,Tai (E),E (ATH),Male H,File 149,E_ATH,0.3510859771564266,12.334782900342647,short,0
844,WAC,Tai,E,12.11.13,1.94706,1.94706,1.94706,0,9,With,Build-Up,after,1,0,NV,NV,NV,Resting,NV,NV,6,0.287541,287.541,Tai (E),E (ATH),Male H,File 149,E_ATH,0.3510859771564266,12.334782900342647,short,0
844,WAC,Tai,E,12.11.13,1.94706,1.94706,1.94706,0,9,With,Build-Up,after,1,0,NV,NV,NV,Resting,NV,NV,7,0.158832,158.832,Tai (E),E (ATH),Male H,File 149,E_ATH,0.3510859771564266,12.334782900342647,short,0
844,WAC,Tai,E,12.11.13,1.94706,1.94706,1.94706,0,9,With,Build-Up,after,1,0,NV,NV,NV,Resting,NV,NV,8,0.366957,366.957,Tai (E),E (ATH),Male H,File 149,E_ATH,0.3510859771564266,12.334782900342647,short,0
845,WAC,Tai,E,12.11.13,2.02626,2.02626,2.02626,0,10,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,1,0.32163,321.63000000000005,Tai (E),E (ATH),Male H,File 150,E_ATH,0.2569985725518004,15.160759380311717,short,0
845,WAC,Tai,E,12.11.13,2.02626,2.02626,2.02626,0,10,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,2,0.24006,240.06,Tai (E),E (ATH),Male H,File 150,E_ATH,0.2569985725518004,15.160759380311717,short,0
845,WAC,Tai,E,12.11.13,2.02626,2.02626,2.02626,0,10,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,3,0.084977,84.977,Tai (E),E (ATH),Male H,File 150,E_ATH,0.2569985725518004,15.160759380311717,short,0
845,WAC,Tai,E,12.11.13,2.02626,2.02626,2.02626,0,10,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,4,0.237935,237.935,Tai (E),E (ATH),Male H,File 150,E_ATH,0.2569985725518004,15.160759380311717,short,0
845,WAC,Tai,E,12.11.13,2.02626,2.02626,2.02626,0,10,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,5,0.244309,244.309,Tai (E),E (ATH),Male H,File 150,E_ATH,0.2569985725518004,15.160759380311717,short,0
845,WAC,Tai,E,12.11.13,2.02626,2.02626,2.02626,0,10,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,6,0.223064,223.06400000000002,Tai (E),E (ATH),Male H,File 150,E_ATH,0.2569985725518004,15.160759380311717,short,0
845,WAC,Tai,E,12.11.13,2.02626,2.02626,2.02626,0,10,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,7,0.208193,208.19299999999998,Tai (E),E (ATH),Male H,File 150,E_ATH,0.2569985725518004,15.160759380311717,short,0
845,WAC,Tai,E,12.11.13,2.02626,2.02626,2.02626,0,10,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,8,0.231562,231.56199999999998,Tai (E),E (ATH),Male H,File 150,E_ATH,0.2569985725518004,15.160759380311717,short,0
845,WAC,Tai,E,12.11.13,2.02626,2.02626,2.02626,0,10,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,9,0.234528,234.528,Tai (E),E (ATH),Male H,File 150,E_ATH,0.2569985725518004,15.160759380311717,short,0
847,WAC,Tai,E,14.11.13,0.61621,0.61621,0.61621,0,5,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,1,0.114979,114.979,Tai (E),E (POS),Male L,File 152,E_POS,0.6522457789789698,55.22303323798041,short,1.4338343733773984
847,WAC,Tai,E,14.11.13,0.61621,0.61621,0.61621,0,5,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,2,0.301819,301.819,Tai (E),E (POS),Male L,File 152,E_POS,0.6522457789789698,55.22303323798041,long,1.4338343733773984
847,WAC,Tai,E,14.11.13,0.61621,0.61621,0.61621,0,5,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,3,0.025152,25.152,Tai (E),E (POS),Male L,File 152,E_POS,0.6522457789789698,55.22303323798041,short,1.4338343733773984
847,WAC,Tai,E,14.11.13,0.61621,0.61621,0.61621,0,5,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,4,0.174264,174.264,Tai (E),E (POS),Male L,File 152,E_POS,0.6522457789789698,55.22303323798041,short,1.4338343733773984
848,WAC,Tai,E,15.11.13,0.37411,0.37411,0.37411,0,4,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,1,0.186321,186.321,Tai (E),E (RIC),Male K,File 153,E_RIC,0.4848798457568074,33.538350548990564,long,0
848,WAC,Tai,E,15.11.13,0.37411,0.37411,0.37411,0,4,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,2,0.042546,42.546,Tai (E),E (RIC),Male K,File 153,E_RIC,0.4848798457568074,33.538350548990564,long,0
848,WAC,Tai,E,15.11.13,0.37411,0.37411,0.37411,0,4,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,3,0.145242,145.24200000000002,Tai (E),E (RIC),Male K,File 153,E_RIC,0.4848798457568074,33.538350548990564,long,0
849,WAC,Tai,E,18.11.13,1.32227,1.32227,1.32227,0,9,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,1,0.193992,193.992,Tai (E),E (FRE),Male I,File 154,E_FRE,0.6530972656061517,40.56949744,short,0
849,WAC,Tai,E,18.11.13,1.32227,1.32227,1.32227,0,9,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,2,0.060204,60.204,Tai (E),E (FRE),Male I,File 154,E_FRE,0.6530972656061517,40.56949744,short,0
849,WAC,Tai,E,18.11.13,1.32227,1.32227,1.32227,0,9,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,3,0.115949,115.949,Tai (E),E (FRE),Male I,File 154,E_FRE,0.6530972656061517,40.56949744,short,0
849,WAC,Tai,E,18.11.13,1.32227,1.32227,1.32227,0,9,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,4,0.372375,372.375,Tai (E),E (FRE),Male I,File 154,E_FRE,0.6530972656061517,40.56949744,short,0
849,WAC,Tai,E,18.11.13,1.32227,1.32227,1.32227,0,9,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,5,0.026758,26.758,Tai (E),E (FRE),Male I,File 154,E_FRE,0.6530972656061517,40.56949744,short,0
849,WAC,Tai,E,18.11.13,1.32227,1.32227,1.32227,0,9,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,6,0.245277,245.277,Tai (E),E (FRE),Male I,File 154,E_FRE,0.6530972656061517,40.56949744,short,0
849,WAC,Tai,E,18.11.13,1.32227,1.32227,1.32227,0,9,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,7,0.225209,225.209,Tai (E),E (FRE),Male I,File 154,E_FRE,0.6530972656061517,40.56949744,short,0
849,WAC,Tai,E,18.11.13,1.32227,1.32227,1.32227,0,9,With,after,after,0,0,NV,NV,NV,Traveling,NV,NV,8,0.082502,82.50200000000001,Tai (E),E (FRE),Male I,File 154,E_FRE,0.6530972656061517,40.56949744,short,0
850,WAC,Tai,E,18.11.13,0.30899,0.30899,0.30899,0,3,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,1,0.177775,177.77499999999998,Tai (E),E (FRE),Male I,File 155,E_FRE,0.15068448817113814,15.068448817113813,short,0
850,WAC,Tai,E,18.11.13,0.30899,0.30899,0.30899,0,3,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,2,0.131215,131.215,Tai (E),E (FRE),Male I,File 155,E_FRE,0.15068448817113814,15.068448817113813,short,0
851,WAC,Tai,E,18.11.13,1.84995,1.84995,1.84995,0,5,With,Build-Up,Build-Up,1,1,NV,NV,NV,Resting,NV,NV,1,0.638888,638.888,Tai (E),E (ATH),Male H,File 156,E_ATH,0.46880209043265575,36.06892587036234,long,2
851,WAC,Tai,E,18.11.13,1.84995,1.84995,1.84995,0,5,With,Build-Up,Build-Up,1,1,NV,NV,NV,Resting,NV,NV,2,0.211017,211.017,Tai (E),E (ATH),Male H,File 156,E_ATH,0.46880209043265575,36.06892587036234,short,2
851,WAC,Tai,E,18.11.13,1.84995,1.84995,1.84995,0,5,With,Build-Up,Build-Up,1,1,NV,NV,NV,Resting,NV,NV,3,0.286876,286.87600000000003,Tai (E),E (ATH),Male H,File 156,E_ATH,0.46880209043265575,36.06892587036234,short,2
851,WAC,Tai,E,18.11.13,1.84995,1.84995,1.84995,0,5,With,Build-Up,Build-Up,1,1,NV,NV,NV,Resting,NV,NV,4,0.713169,713.1690000000001,Tai (E),E (ATH),Male H,File 156,E_ATH,0.46880209043265575,36.06892587036234,long,2
852,WAC,Tai,E,19.11.13,2.19521,2.19521,2.19521,0,7,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,1,0.301912,301.91200000000003,Tai (E),E (ATH),Male H,File 157,E_ATH,0.6175558772040826,22.49678685450953,short,1.5268037744276668
852,WAC,Tai,E,19.11.13,2.19521,2.19521,2.19521,0,7,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,2,0.214443,214.44299999999998,Tai (E),E (ATH),Male H,File 157,E_ATH,0.6175558772040826,22.49678685450953,short,1.5268037744276668
852,WAC,Tai,E,19.11.13,2.19521,2.19521,2.19521,0,7,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,3,0.843662,843.662,Tai (E),E (ATH),Male H,File 157,E_ATH,0.6175558772040826,22.49678685450953,long,1.5268037744276668
852,WAC,Tai,E,19.11.13,2.19521,2.19521,2.19521,0,7,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,4,0.411955,411.95500000000004,Tai (E),E (ATH),Male H,File 157,E_ATH,0.6175558772040826,22.49678685450953,short,1.5268037744276668
852,WAC,Tai,E,19.11.13,2.19521,2.19521,2.19521,0,7,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,5,0.186226,186.226,Tai (E),E (ATH),Male H,File 157,E_ATH,0.6175558772040826,22.49678685450953,short,1.5268037744276668
852,WAC,Tai,E,19.11.13,2.19521,2.19521,2.19521,0,7,With,Build-Up,after,1,0,NV,NV,NV,Traveling,NV,NV,6,0.237015,237.01500000000001,Tai (E),E (ATH),Male H,File 157,E_ATH,0.6175558772040826,22.49678685450953,short,1.5268037744276668
855,WAC,Tai,E,19.11.13,1.70764,1.70764,1.70764,0,9,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,1,0.248818,248.818,Tai (E),E (FRE),Male I,File 159,E_FRE,1.2038145017521573,37.81825549699321,short,1.5549511023971747
855,WAC,Tai,E,19.11.13,1.70764,1.70764,1.70764,0,9,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,2,0.068169,68.169,Tai (E),E (FRE),Male I,File 159,E_FRE,1.2038145017521573,37.81825549699321,short,1.5549511023971747
855,WAC,Tai,E,19.11.13,1.70764,1.70764,1.70764,0,9,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,3,0.08862,88.62,Tai (E),E (FRE),Male I,File 159,E_FRE,1.2038145017521573,37.81825549699321,short,1.5549511023971747
855,WAC,Tai,E,19.11.13,1.70764,1.70764,1.70764,0,9,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,4,0.879385,879.385,Tai (E),E (FRE),Male I,File 159,E_FRE,1.2038145017521573,37.81825549699321,long,1.5549511023971747
855,WAC,Tai,E,19.11.13,1.70764,1.70764,1.70764,0,9,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,5,0.11248,112.47999999999999,Tai (E),E (FRE),Male I,File 159,E_FRE,1.2038145017521573,37.81825549699321,short,1.5549511023971747
855,WAC,Tai,E,19.11.13,1.70764,1.70764,1.70764,0,9,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,6,0.102254,102.25399999999999,Tai (E),E (FRE),Male I,File 159,E_FRE,1.2038145017521573,37.81825549699321,short,1.5549511023971747
855,WAC,Tai,E,19.11.13,1.70764,1.70764,1.70764,0,9,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,7,0.115888,115.888,Tai (E),E (FRE),Male I,File 159,E_FRE,1.2038145017521573,37.81825549699321,short,1.5549511023971747
855,WAC,Tai,E,19.11.13,1.70764,1.70764,1.70764,0,9,With,Build-Up,Build-Up,1,1,NV,NV,NV,Traveling,NV,NV,8,0.092029,92.029,Tai (E),E (FRE),Male I,File 159,E_FRE,1.2038145017521573,37.81825549699321,short,1.5549511023971747
856,WAC,Tai,E,27.11.13,1.02559,1.02559,1.02559,0,7,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,1,0.104193,104.193,Tai (E),E (RIC),Male K,File 160,E_RIC,0.44591267494963094,29.309552492447857,long,0
856,WAC,Tai,E,27.11.13,1.02559,1.02559,1.02559,0,7,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,2,0.098064,98.064,Tai (E),E (RIC),Male K,File 160,E_RIC,0.44591267494963094,29.309552492447857,long,0
856,WAC,Tai,E,27.11.13,1.02559,1.02559,1.02559,0,7,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,3,0.157311,157.311,Tai (E),E (RIC),Male K,File 160,E_RIC,0.44591267494963094,29.309552492447857,long,0
856,WAC,Tai,E,27.11.13,1.02559,1.02559,1.02559,0,7,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,4,0.118494,118.494,Tai (E),E (RIC),Male K,File 160,E_RIC,0.44591267494963094,29.309552492447857,long,0
856,WAC,Tai,E,27.11.13,1.02559,1.02559,1.02559,0,7,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,5,0.296235,296.235,Tai (E),E (RIC),Male K,File 160,E_RIC,0.44591267494963094,29.309552492447857,long,0
856,WAC,Tai,E,27.11.13,1.02559,1.02559,1.02559,0,7,With,Build-Up,Climax,1,2,NV,NV,NV,Traveling,NV,NV,6,0.251289,251.289,Tai (E),E (RIC),Male K,File 160,E_RIC,0.44591267494963094,29.309552492447857,long,0
859,WAC,Tai,E,28.11.13,1.4874,1.4874,1.4874,0,9,With,Build-Up,Climax,1,2,NV,NV,NV,Resting,NV,NV,1,0.215103,215.10299999999998,Tai (E),E (ATH),Male H,File 163,E_ATH,0.46168901308822197,40.974175488537654,short,0
